source_id,ship_name,chamber,remarks,archival_reference,uid,source_type,das_voyage_id
3220,Hof niet Altijd Zomer,Enkhuizen,,NL-HaNA/1.04.02/14725////,dd29c03f-1c1f-4331-9a1b-37e1f1cfb2e4,pay_ledger,93995
3221,Petronella Alida,Enkhuizen,,NL-HaNA/1.04.02/14726////,47de2ed8-07e7-45d3-9bcd-f5b377d4ec02,pay_ledger,94001
3222,Land van Beloften,Enkhuizen,,NL-HaNA/1.04.02/14727////,bff481aa-0710-408a-8fc5-b878212b15d6,pay_ledger,94022
3223,Lage Polder,Enkhuizen,,NL-HaNA/1.04.02/14728////,774c5913-caf3-4583-970e-ae38f7f3321f,pay_ledger,94045
3224,Langewijk,Enkhuizen,,NL-HaNA/1.04.02/14729////,71ef66e5-3235-4d28-8415-0d2fcfad6839,pay_ledger,94030
3225,Buis,Enkhuizen,,NL-HaNA/1.04.02/14730////,0ef7c416-8cba-4e71-a0c5-9fe7479df705,pay_ledger,94051
3226,Enkhuizen,Enkhuizen,,NL-HaNA/1.04.02/14731////,749cdce4-3b19-4518-8ce3-afe76e570d81,pay_ledger,94076
3227,Petronella Alida,Enkhuizen,1738 vergaan in Saldanha Baai,NL-HaNA/1.04.02/14732////,368d88fe-6d42-4c1e-a681-5b3296f855fb,pay_ledger,94092
3228,Popkensburg,Enkhuizen,,NL-HaNA/1.04.02/14733////,7c3b8427-bfec-4352-b7c4-a7b8dea91cca,pay_ledger,94114
3229,Ruiter,Enkhuizen,,NL-HaNA/1.04.02/14734////,dd661d8b-75cd-4fd5-bb4e-147cf935cbd9,pay_ledger,94107
3230,Vis,Enkhuizen,,NL-HaNA/1.04.02/14735////,cce53e27-98f1-4333-a71d-0f05f8c6f371,pay_ledger,94135
3231,Leiduin,Enkhuizen,,NL-HaNA/1.04.02/14736////,0201a6e4-61c0-4ea3-86cf-e6903b35047d,pay_ledger,94153
3232,Slot Kronenburg,Enkhuizen,,NL-HaNA/1.04.02/14737////,08c3fa44-c6da-4f47-a032-e753b5c8b6d2,pay_ledger,94171
3233,Lage Polder,Enkhuizen,,NL-HaNA/1.04.02/14738////,c191500a-01e8-4ca1-ab2f-2e03c7835862,pay_ledger,94195
3234,Streefkerk,Enkhuizen,,NL-HaNA/1.04.02/14739////,557944d0-a8d0-48a0-9e0f-24db52a426fe,pay_ledger,94189
3235,Cornelia,Enkhuizen,,NL-HaNA/1.04.02/14740////,6eb701a5-298a-4160-b13d-4454839c0abc,pay_ledger,94228
3236,Westerbeek,Enkhuizen,,NL-HaNA/1.04.02/14741////,7e5bde17-4ff2-4552-bb7f-ea84f5b9dac4,pay_ledger,94223
3237,Leiduin,Enkhuizen,,NL-HaNA/1.04.02/14742////,bed8532b-8ac2-4cbf-baeb-0b3a39b064eb,pay_ledger,94244
3238,Ida,Enkhuizen,,NL-HaNA/1.04.02/14743////,5103c777-6292-4907-9f14-43dac034dda3,pay_ledger,94257
3239,Ouwerkerk,Enkhuizen,,NL-HaNA/1.04.02/14744////,f645707b-69ac-44ea-9710-e110c614e1f8,pay_ledger,94275
3240,Hofvliet,Enkhuizen,,NL-HaNA/1.04.02/14745////,f2b8cd99-8b2a-46d9-94cc-13c4136b12cf,pay_ledger,94299
3241,Gerechtigheid,Enkhuizen,,NL-HaNA/1.04.02/14746////,ba459bf8-59fe-4255-b0b1-0c00a3c0536e,pay_ledger,94323
3242,Ruiter,Enkhuizen,,NL-HaNA/1.04.02/14747////,b4458016-90cb-491f-bf47-f3676b7c5b56,pay_ledger,94334
3243,Vreeland,Enkhuizen,,NL-HaNA/1.04.02/14748////,89d7a00d-9a77-436d-a041-1d6aacf83107,pay_ledger,94357
3244,Huis ter Duine,Enkhuizen,,NL-HaNA/1.04.02/14749////,78f1c928-f311-4281-89ee-7fec4838f129,pay_ledger,94361
3245,Duinenburg,Enkhuizen,,NL-HaNA/1.04.02/14750////,2f8a6e42-092e-48a1-9973-bfc46ff1629f,pay_ledger,94369
3246,Waakzaamheid,Enkhuizen,,NL-HaNA/1.04.02/14751////,42a27c5b-2c53-48a0-93d4-4701b2b99091,pay_ledger,94418
3247,Gerechtigheid,Enkhuizen,,NL-HaNA/1.04.02/14752////,14706185-9799-4984-b6f7-56eb2363954b,pay_ledger,94438
3248,Langewijk,Enkhuizen,,NL-HaNA/1.04.02/14753////,a49ff6b4-232a-4a1f-a5e8-9c7e8a3e2f04,pay_ledger,94453
3249,Huis te Persijn,Enkhuizen,,NL-HaNA/1.04.02/14754////,0f2830c3-dc9f-400b-bcf4-8fe7ed691b72,pay_ledger,94470
3250,Immagonda,Enkhuizen,,NL-HaNA/1.04.02/14755////,0b8aacf4-4776-4096-a072-013e1e262b37,pay_ledger,94477
3251,Dishoek,Enkhuizen,,NL-HaNA/1.04.02/14756////,3f24447c-f026-430a-b158-b6e7adf4056b,pay_ledger,94495
3252,Witsburg,Enkhuizen,,NL-HaNA/1.04.02/14757////,02a634b7-a2a7-4788-9ff3-9417a9208f6b,pay_ledger,94498
3253,Arnestijn,Enkhuizen,,NL-HaNA/1.04.02/14758////,10ec2b74-8275-4177-8ffe-d4332c977262,pay_ledger,94519
3254,Huis ter Duine,Enkhuizen,,NL-HaNA/1.04.02/14759////,65d20d1d-a7f1-43da-91c8-05df0850ee5b,pay_ledger,94532
3255,Stralen,Enkhuizen,,NL-HaNA/1.04.02/14760////,2615d3e3-55a5-42cd-bcfc-db884c0aa77d,pay_ledger,94373
3256,Bredenhof,Enkhuizen,,NL-HaNA/1.04.02/14761////,7044863c-c960-435d-a14e-f434577d48c1,pay_ledger,94564
3257,Lycochton,Enkhuizen,,NL-HaNA/1.04.02/14762////,68b0e765-2ee1-46c9-af7e-63d28c05cbc8,pay_ledger,94578
3258,Osdorp,Enkhuizen,,NL-HaNA/1.04.02/14763////,b213f703-16d2-4f0f-98bc-48c7c44ea4d2,pay_ledger,94558
3259,Brouwer,Enkhuizen,,NL-HaNA/1.04.02/14764////,698501c6-f41b-460e-bb00-9600a798d53a,pay_ledger,94606
3260,Waakzaamheid,Enkhuizen,,NL-HaNA/1.04.02/14765////,492c0f74-ab16-4961-8634-88e8635ce22b,pay_ledger,94591
3261,Oranjezaal,Enkhuizen,,NL-HaNA/1.04.02/14766////,16abb860-15ae-4f64-a5bf-052f41d5afb2,pay_ledger,94623
3262,Vrede,Enkhuizen,,NL-HaNA/1.04.02/14767////,5a4db217-9b01-43d2-9a7e-7687e3b7674b,pay_ledger,94637
3263,Persijnenburg,Enkhuizen,,NL-HaNA/1.04.02/14768////,27507ead-05ed-47b1-a8b6-a08e84556179,pay_ledger,94652
3264,Voorzichtigheid,Enkhuizen,,NL-HaNA/1.04.02/14769////,8f8afc32-59c7-4102-9e61-2561ba705b3e,pay_ledger,94655
3265,Jager,Enkhuizen,,NL-HaNA/1.04.02/14770////,0f77fa70-8eae-4868-9166-feefed76a1d0,pay_ledger,94674
3266,Langewijk,Enkhuizen,,NL-HaNA/1.04.02/14771////,9c9c1488-450b-4427-8b69-05449356d287,pay_ledger,94687
3267,Lycochton,Enkhuizen,,NL-HaNA/1.04.02/14772////,472fcfb6-ebfb-4ce3-8394-5b250a6ef0c9,pay_ledger,94696
3268,Welgelegen,Enkhuizen,,NL-HaNA/1.04.02/14773////,a18d8178-6b18-45c5-a34f-19335a4fc1aa,pay_ledger,94715
3269,Immagonda,Enkhuizen,,NL-HaNA/1.04.02/14774////,83aa5cdd-4434-4ea8-89e2-04c1bba365dc,pay_ledger,94728
3270,Stralen,Enkhuizen,,NL-HaNA/1.04.02/14775////,6785702f-90f9-45fd-9243-9a60f4295eda,pay_ledger,94735
3271,Ruyskenstein,Enkhuizen,,NL-HaNA/1.04.02/14776////,bfab31a0-0ef0-4b33-86d8-3c82630e1b8f,pay_ledger,94753
3272,Langewijk,Enkhuizen,,NL-HaNA/1.04.02/14777////,1f2251a8-3f11-4296-9166-b2ea0dd70cd0,pay_ledger,94765
3273,Vrouwe Petronella,Enkhuizen,,NL-HaNA/1.04.02/14778////,bdd9b1a5-9884-4807-9bdc-2e3073830e54,pay_ledger,94390
3274,Waakzaamheid,Enkhuizen,,NL-HaNA/1.04.02/14779////,431788c7-91ac-4c0c-b51b-64e0fa317704,pay_ledger,94797
3275,Welgelegen,Enkhuizen,,NL-HaNA/1.04.02/14780////,f1e574d3-7f13-4bf7-8946-4715fc6db87b,pay_ledger,94783
3276,Immagonda,Enkhuizen,,NL-HaNA/1.04.02/14781////,c3db7a02-4e22-4fbc-8fbf-bbaaff731d33,pay_ledger,94811
3277,Vrouwe Petronella,Enkhuizen,,NL-HaNA/1.04.02/14782////,c847c9c9-f34f-4b4b-babf-385779c5f04e,pay_ledger,94824
3278,Deunisveld,Enkhuizen,,NL-HaNA/1.04.02/14783////,aa5f5fad-cee2-405b-a343-26c7f780761d,pay_ledger,94838
3279,Langewijk,Enkhuizen,,NL-HaNA/1.04.02/14784////,e3ff5183-5ae5-4e93-bd01-2283b26ec2e7,pay_ledger,94864
3280,Stralen,Enkhuizen,,NL-HaNA/1.04.02/14785////,d1cb634f-f61e-43f3-9526-e49a0e9a62bf,pay_ledger,94855
3281,Immagonda,Enkhuizen,,NL-HaNA/1.04.02/14786////,3a1a8ae2-684b-4fd0-b704-cecd91d121e5,pay_ledger,94878
3282,Baarzande,Enkhuizen,,NL-HaNA/1.04.02/14787////,66945308-4812-4dd8-aa5c-d5af21066770,pay_ledger,94902
3283,Enkhuizen,Enkhuizen,,NL-HaNA/1.04.02/14788////,03689100-940d-4b9d-af31-c2463868229c,pay_ledger,94893
3284,Vrouwe Petronella,Enkhuizen,,NL-HaNA/1.04.02/14789////,6de603c0-5a0a-4dbd-b22a-baa6bff75b44,pay_ledger,94916
3285,Immagonda,Enkhuizen,,NL-HaNA/1.04.02/14790////,929979f3-40b0-4d96-bbf6-ee9bcab95c02,pay_ledger,94935
3286,Stralen,Enkhuizen,,NL-HaNA/1.04.02/14791////,cbd8f5ef-e013-4788-ae76-4a1053632afa,pay_ledger,94926
3287,Baarzande,Enkhuizen,,NL-HaNA/1.04.02/14792////,bc5fd519-cefe-459d-b21c-dc897d53c4e4,pay_ledger,94961
3288,Pijlswaart,Enkhuizen,1765 02 24 vergaan bij Batavia,NL-HaNA/1.04.02/14793////,1a9bd7f4-6cf2-4587-a356-e1fb0a73922a,pay_ledger,94955
3289,Jonkvrouwe Kornelia Jakoba,Enkhuizen,,NL-HaNA/1.04.02/14794////,34454502-8d60-4e79-b5b0-bbcc53f12fa0,pay_ledger,94982
3290,Vrouwe Petronella,Enkhuizen,,NL-HaNA/1.04.02/14795////,bc9201f6-9376-46c5-95fe-633fa0ab7de0,pay_ledger,94996
3291,Vaillant,Enkhuizen,,NL-HaNA/1.04.02/14796////,172811d7-0aaa-4134-9838-085132e6d515,pay_ledger,95012
3292,Vrouwe Margaretha Maria,Enkhuizen,,NL-HaNA/1.04.02/14797////,4ba7098a-c82d-48fb-a089-ea6ce8e3e8ba,pay_ledger,95025
3293,Baarzande,Enkhuizen,,NL-HaNA/1.04.02/14798////,f1d7fef4-3312-4eff-9e42-606f0d0ae9a5,pay_ledger,95033
3294,Duivenbrug,Enkhuizen,,NL-HaNA/1.04.02/14799////,1e19dc88-e6cc-4908-bd9f-155a30cbf964,pay_ledger,95057
3295,Jonkvrouwe Kornelia Jakoba,Enkhuizen,,NL-HaNA/1.04.02/14800////,c4c2d391-d428-43d6-9a1a-47c3404775a8,pay_ledger,95075
3296,Vrouwe Margaretha Maria,Enkhuizen,,NL-HaNA/1.04.02/14801////,ecc53e35-c79d-4ce9-9118-20e7990e4d6a,pay_ledger,95094
3297,Vrouwe Anthoinetta Koenrardina,Enkhuizen,,NL-HaNA/1.04.02/14802////,cc373e90-47f6-4745-8430-ea7d19ff50ac,pay_ledger,95105
3298,Duivenbrug,Enkhuizen,,NL-HaNA/1.04.02/14803////,1ec1c1ed-4848-4675-87f6-5d2a1f31da4c,pay_ledger,95132
3299,Vrouwe Margaretha Maria,Enkhuizen,,NL-HaNA/1.04.02/14804////,91449e2f-7f50-416a-9fd4-d08b45d35e36,pay_ledger,95159
3300,Vrouwe Kornelia Hildegonda,Enkhuizen,,NL-HaNA/1.04.02/14805////,22bcad9b-c833-4aad-b8c1-dc3b306f6f4b,pay_ledger,95167
3301,Beemster Welvaren,Enkhuizen,,NL-HaNA/1.04.02/14806////,6a8eae6b-81e2-4042-ae9d-9d5d3a2cdccb,pay_ledger,95195
3302,Vreeburg,Enkhuizen,,NL-HaNA/1.04.02/14807////,cf17ffd8-33c7-4d17-a5ad-c58001582c92,pay_ledger,95214
3303,Hoogkarspel,Enkhuizen,,NL-HaNA/1.04.02/14808////,69ad5d2e-afcd-45d2-8896-62642628e6c0,pay_ledger,95230
3304,Lam,Enkhuizen,,NL-HaNA/1.04.02/14809////,702c2000-0630-419d-8328-ac7535e30753,pay_ledger,95225
3305,Jonge Hugo,Enkhuizen,,NL-HaNA/1.04.02/14810////,ea886e50-9de1-4e57-a9cb-ff679d22e705,pay_ledger,95268
3306,Ritthem,Enkhuizen,,NL-HaNA/1.04.02/14811////,85eeadc3-f21f-46be-bc82-2f3ab5979d4c,pay_ledger,95255
3307,Hoolwerf,Enkhuizen,,NL-HaNA/1.04.02/14812////,2449daa9-d0e2-4d0a-8fc0-586818bfe525,pay_ledger,95292
3308,Batavia,Enkhuizen,,NL-HaNA/1.04.02/14813////,6a05bcd9-e240-4e2b-ac80-a0eb6911c9fb,pay_ledger,95311
3309,Hoogkarspel,Enkhuizen,,NL-HaNA/1.04.02/14814////,3a08a90e-c8e0-48d1-aff2-8d28300e3ddd,pay_ledger,95322
3310,Vrouwe Johanna Margaretha,Enkhuizen,,NL-HaNA/1.04.02/14815////,efebd7dc-7445-43b4-a7c1-3c2208971043,pay_ledger,95335
3311,Jonge Hugo,Enkhuizen,,NL-HaNA/1.04.02/14816////,0ace0ad1-17eb-4dcd-991e-bf0c98143cd1,pay_ledger,95359
3312,Java,Enkhuizen,,NL-HaNA/1.04.02/14817////,3dc81734-414f-409d-80e3-159d20042b80,pay_ledger,95383
3313,Hoogkarspel,Enkhuizen,,NL-HaNA/1.04.02/14819////,0c8e9dbc-aa8f-4864-9232-a763d1d437af,pay_ledger,95403
3314,Jonge Hugo,Enkhuizen,,NL-HaNA/1.04.02/14820////,2e5fd99e-81f7-4438-bd8c-6f71cd491718,pay_ledger,95415
3315,Bartha Petronella,Enkhuizen,,NL-HaNA/1.04.02/14821////,d7de22a3-d914-49a2-8213-47c19f43819e,pay_ledger,95425
3316,Merenberg,Enkhuizen,,NL-HaNA/1.04.02/14822////,f25b655f-da17-4ce6-8ff5-d63fbf767796,pay_ledger,95435
3317,Aurich,Enkhuizen,,NL-HaNA/1.04.02/14823////,2cd906f1-e69d-4a24-a6bc-7515e228639d,pay_ledger,95458
3318,Stralen,Enkhuizen,,NL-HaNA/1.04.02/14824////,89e36f93-9066-4575-baad-434c2afb123b,pay_ledger,95478
3319,Afrikaan,Enkhuizen,,NL-HaNA/1.04.02/14825////,d41204f8-7065-4622-bcec-1a29b411fc9b,pay_ledger,95529
3320,Resolutie,Enkhuizen,,NL-HaNA/1.04.02/14826////,94c85f37-2fcc-453e-b21e-0b8ec0ed9ab7,pay_ledger,95514
3321,Ridderkerk,Enkhuizen,,NL-HaNA/1.04.02/14827////,df242b55-0cd4-4780-a3c8-e1212f69d639,pay_ledger,95544
3322,Voorberg,Enkhuizen,terug naar Texel,NL-HaNA/1.04.02/14828////,8e4c00a3-ebcf-4966-8422-17ee46cb7b4b,pay_ledger,95563
3323,Merenberg,Enkhuizen,"gestrand bij Ierland; opvarenden overgenomen door de Merenberg,DAS 4556.2 vertrek 9-3-1787, aankomst 14-2-1788",NL-HaNA/1.04.02/14829////,77154f4d-7894-4cf3-bf89-c12bcdd85cbb,pay_ledger,95573
3324,Broederslust,Enkhuizen,,NL-HaNA/1.04.02/14830////,eaf20dcc-9d81-40dc-807b-5c1da24220b6,pay_ledger,95589
3325,Goede Intentie,Enkhuizen,,NL-HaNA/1.04.02/14831////,45170010-3b52-4b55-8c4f-3f2970b62c91,pay_ledger,95590
3326,Afrikaan,Enkhuizen,,NL-HaNA/1.04.02/14832////,c022bd1f-76d2-4288-b18d-d4272cd0e0a7,pay_ledger,95625
3327,Belvliet,Enkhuizen,,NL-HaNA/1.04.02/14833////,96a12f8e-3515-44c8-93c6-5fed52b093ad,pay_ledger,95601
3328,Voorberg,Enkhuizen,,NL-HaNA/1.04.02/14834////,46a57387-9c65-4634-af9c-5ff351c70f0d,pay_ledger,95652
3329,Vrouwe Maria Kornelia,Enkhuizen,,NL-HaNA/1.04.02/14835////,af4b8cb3-bcc1-47a9-b0fb-df6c011143bd,pay_ledger,95669
3330,Makassar,Enkhuizen,,NL-HaNA/1.04.02/14836////,fec2cfd1-a27f-4ab3-826f-d78d01194fd7,pay_ledger,95698
3331,Zeemeeuw,Enkhuizen,,NL-HaNA/1.04.02/14837////,8eb9b792-39ab-4f66-8a15-1d860ed91eb1,pay_ledger,95705
3332,Schagen,Enkhuizen,,NL-HaNA/1.04.02/14838////,33ca8adf-1a2d-4411-b043-0af3eaeb60a8,pay_ledger,95729
3333,Slot Capelle,Enkhuizen,,NL-HaNA/1.04.02/14839////,6cc9a647-d1d9-4581-bbaf-126968473511,pay_ledger,95751
3334,Afrikaan,Enkhuizen,,NL-HaNA/1.04.02/14840////,f0d51697-6b8a-4b88-9c60-23e36dad6d07,pay_ledger,95770
3335,Enkhuizer Maagd,Enkhuizen,,NL-HaNA/1.04.02/14841////,53dfbf3f-d64f-4d64-aa1b-e4510856b2f5,pay_ledger,95783
3336,Makassar,Enkhuizen,,NL-HaNA/1.04.02/14842////,732cff9b-ff3b-4a82-aede-a18aa1dc562b,pay_ledger,95804
3338,Oudenaarde,Hoorn,,NL-HaNA/1.04.02/14362////,34997660-34b8-4a70-b85c-0d319e862fe2,pay_ledger,93282
3339,Huis te Loo,Zeeland,,NL-HaNA/1.04.02/12674////,16f0daf7-715d-4dff-b7dc-94e03022bed9,pay_ledger,92895
3340,Zandloper,Zeeland,,NL-HaNA/1.04.02/12675////,f92063bb-2ca6-449b-a0d2-b97c562fe183,pay_ledger,92888
3341,Ellemeet,Zeeland,,NL-HaNA/1.04.02/12676////,62f8c1c4-0df4-4930-9e9d-df714b084112,pay_ledger,92884
3342,Vosmaar,Zeeland,,NL-HaNA/1.04.02/12677////,8037c45c-b729-4aa0-9dbc-1acd13256bc1,pay_ledger,92896
3343,Schellag,Zeeland,,NL-HaNA/1.04.02/12678////,2f07eb21-b56c-43ea-a0fa-c29b7237cbaa,pay_ledger,92886
3344,Karthago,Zeeland,,NL-HaNA/1.04.02/12679////,df962fa4-3675-43ee-bb2b-2fff2b55b587,pay_ledger,92885
3345,Domburg,Zeeland,,NL-HaNA/1.04.02/12680////,e799e7e2-bd6a-4d2b-bce0-8e9076b46673,pay_ledger,92883
3346,Popkensburg,Zeeland,,NL-HaNA/1.04.02/12681////,92c1b33c-3239-4863-a3c5-f81bfe55cd45,pay_ledger,92902
3347,Sirjansland,Zeeland,,NL-HaNA/1.04.02/12682////,ad00d4ad-c698-4276-a787-40825f8f66eb,pay_ledger,92912
3348,Ravestein,Zeeland,,NL-HaNA/1.04.02/12807////,5931e999-cb9c-4251-bbef-424a576cbc49,pay_ledger,93487
3349,Ravestein,Zeeland,,NL-HaNA/1.04.02/12848////,cc20a557-4d75-40cf-af90-3c89513bb1dd,pay_ledger,93705
3351,Luchtbol,Rotterdam,,NL-HaNA/1.04.02/14289////,5373ae07-9991-4158-8bf5-74dbdfec102c,pay_ledger,95714
3352,Luchtbol,Rotterdam,,NL-HaNA/1.04.02/14289////,cc88264b-43f5-47e7-9715-b5974bd07058,pay_ledger,95787
3353,Wapen van Zeeland,Zeeland,,NL-HaNA/1.04.02/12672////,c2d5e45e-406e-4972-9d46-cb110b15df91,pay_ledger,92090
3354,Gouden Gans,Zeeland,,NL-HaNA/1.04.02/12673////,f0f01b40-8de7-4528-8447-f39d17f74187,pay_ledger,91746
3355,Concordia,Zeeland,,NL-HaNA/1.04.02/12683////,21530ff0-460f-41f0-8a17-8f55525989ed,pay_ledger,92916
3356,Eikelenburg,Zeeland,,NL-HaNA/1.04.02/12684////,7a0f09fb-e82e-4b03-9ddb-16dfa863aa7a,pay_ledger,92914
3357,Berkel,Zeeland,,NL-HaNA/1.04.02/12685////,1b2e726b-6299-4c99-8e89-6f5cf868470f,pay_ledger,92913
3358,Gouden Phoenix,Zeeland,,NL-HaNA/1.04.02/12686////,657804a5-9ee3-499f-ab4b-1b54589c3b7c,pay_ledger,92915
3359,Grimmestein,Zeeland,,NL-HaNA/1.04.02/12687////,fab882be-11ab-4d71-a92f-f23aab16f556,pay_ledger,92924
3360,Gent,Zeeland,,NL-HaNA/1.04.02/12688////,aa2e9679-7d49-4f89-8939-2ffc70c82244,pay_ledger,92931
3361,Peperboom,Zeeland,,NL-HaNA/1.04.02/12690////,fa339333-cb5c-4c45-ba22-4e6e8f2d81f6,pay_ledger,92945
3362,Oosterstein,Zeeland,,NL-HaNA/1.04.02/12691////,705e2ee4-d2cf-4f50-88f1-a27a9f424760,pay_ledger,92943
3363,Domburg,Zeeland,,NL-HaNA/1.04.02/12692////,4663e1ac-5047-4c09-8544-62195c1639fc,pay_ledger,92942
3364,Zuiddorp,Zeeland,,NL-HaNA/1.04.02/12693////,720f1a31-d9ce-42d5-a333-8fdcd1695ace,pay_ledger,92944
3365,Beieren,Zeeland,,NL-HaNA/1.04.02/12694////,abc14109-d84c-454d-9724-d2019068a604,pay_ledger,92952
3366,Suikermolen,Zeeland,,NL-HaNA/1.04.02/12695////,6ba136d8-d5f4-46f9-be8d-4194f94c7e0a,pay_ledger,92954
3367,Waarde,Zeeland,,NL-HaNA/1.04.02/12696////,25fdb937-d979-4980-a20a-c53bf63f790f,pay_ledger,92975
3368,Karthago,Zeeland,,NL-HaNA/1.04.02/12697////,6a2a1adc-650d-4f37-b177-32550e5f9114,pay_ledger,92973
3369,Abbekerk,Zeeland,,NL-HaNA/1.04.02/12698////,4f657dcf-a4da-443a-9a6c-2710260b274b,pay_ledger,92972
3370,Vrijburg,Zeeland,,NL-HaNA/1.04.02/12699////,c22956b7-ee04-4a66-b1dd-b43035ebd35e,pay_ledger,92974
3371,Huis ter Boede,Zeeland,,NL-HaNA/1.04.02/12700////,aa135160-497f-4039-8c04-9734089d07df,pay_ledger,92984
3372,Kattendijk,Zeeland,,NL-HaNA/1.04.02/12701////,843ee4c4-48e5-4b61-ab11-df5281ab6d84,pay_ledger,92985
3373,Assendelft,Zeeland,,NL-HaNA/1.04.02/12702////,634476ea-5c85-447f-8e34-49ff4fc0f3d1,pay_ledger,93001
3374,Huis ter Duine,Zeeland,,NL-HaNA/1.04.02/12703////,d1df310f-76ef-43e5-80ad-d8cf2e213df3,pay_ledger,92994
3375,Domburg,Zeeland,folio's 267-271 twee keer,NL-HaNA/1.04.02/12704////,7067767f-867b-4cb1-af2d-d0fe37ae0fd5,pay_ledger,93002
3376,Schonewal,Zeeland,folio's 200-202 twee keer,NL-HaNA/1.04.02/12705////,a3a5317e-92f7-4d76-942f-9dd105e9d2c6,pay_ledger,92997
3377,Hoedekenskerke,Zeeland,,NL-HaNA/1.04.02/12706////,dc04129e-f8de-4343-ba18-3ddd1cb76618,pay_ledger,93014
3378,Oosterstein,Zeeland,,NL-HaNA/1.04.02/12707////,339e2645-0797-4816-891b-13dc52486c14,pay_ledger,93016
3379,Gansenhoef,Zeeland,,NL-HaNA/1.04.02/12708////,a823d080-4861-4e60-9ea5-ff942a2dcf88,pay_ledger,93030
3380,Sirjansland,Zeeland,,NL-HaNA/1.04.02/12709////,fe7d8ab8-3716-4893-89e4-1201a7f37ec2,pay_ledger,93031
3381,Westhoven,Zeeland,,NL-HaNA/1.04.02/12710////,131413e2-e8e1-4f67-aa2d-11eaebb7545e,pay_ledger,93032
3382,Belois,Zeeland,,NL-HaNA/1.04.02/12711////,12ded67a-570c-4a77-96cf-84772bcf77aa,pay_ledger,93042
3383,Herstelde Leeuw,Zeeland,,NL-HaNA/1.04.02/12712////,90662c63-dd32-41de-b9c8-47e1d1a3183d,pay_ledger,93043
3384,Diemen,Zeeland,,NL-HaNA/1.04.02/12713////,1239ae64-81cd-47e4-9486-5e63c08880aa,pay_ledger,93029
3385,Donau,Zeeland,,NL-HaNA/1.04.02/12714////,e67f12d2-8dde-4ee4-8344-12970c65748b,pay_ledger,93056
3386,Theeboom,Zeeland,,NL-HaNA/1.04.02/12715////,07109b23-d1f1-4519-8332-12248f017304,pay_ledger,93057
3387,Concordia,Zeeland,,NL-HaNA/1.04.02/12716////,83e21934-3d65-41ae-b54a-e680abce278b,pay_ledger,93067
3388,Zandenburg,Zeeland,,NL-HaNA/1.04.02/12717////,478b4d38-511e-49fe-be07-38a9a37a1c3e,pay_ledger,93083
3389,Vaderland Getrouw,Zeeland,,NL-HaNA/1.04.02/12718////,99df895c-64cb-4675-a401-981a7d187d97,pay_ledger,93077
3390,Huis ter Duine,Zeeland,,NL-HaNA/1.04.02/12719////,40bc5fbe-b71c-4ddc-b352-a991563a79fc,pay_ledger,93076
3391,Westhoven,Zeeland,,NL-HaNA/1.04.02/12720////,c94aaad2-0856-4679-a880-fa95638d0c3b,pay_ledger,93091
3392,Karthago,Zeeland,,NL-HaNA/1.04.02/12721////,e3bb51c2-6cad-4523-8824-aa542022e154,pay_ledger,93100
3393,Zuiddorp,Zeeland,,NL-HaNA/1.04.02/12722////,2d1663d4-ea35-40c1-9953-5003c82690c4,pay_ledger,93092
3394,Zandhorst,Zeeland,,NL-HaNA/1.04.02/12723////,4040db64-df53-45ba-82cf-3841c5c095b5,pay_ledger,93115
3395,Waarde,Zeeland,,NL-HaNA/1.04.02/12724////,60c34ddd-40db-43a8-b89f-4e75f92ee41a,pay_ledger,93114
3396,Zeelandia,Zeeland,,NL-HaNA/1.04.02/12725////,70fda5be-a20a-44e1-833e-63431ba41982,pay_ledger,93122
3397,Hoedekenskerke,Zeeland,,NL-HaNA/1.04.02/12726////,ef9143e6-1337-4c76-8dac-ac074d59d41c,pay_ledger,93129
3398,Noordbeek,Zeeland,,NL-HaNA/1.04.02/12727////,7e4c51ef-68cd-4ba9-93c1-c581fea9dc5a,pay_ledger,93130
3399,Ellemeet,Zeeland,,NL-HaNA/1.04.02/12728////,837b74d0-4d17-4713-a36f-d32eae00855a,pay_ledger,93141
3400,Kiefhoek,Zeeland,,NL-HaNA/1.04.02/12729////,0eb9107e-e7ca-48d0-afed-276354381adc,pay_ledger,93142
3401,Huis ter Boede,Zeeland,,NL-HaNA/1.04.02/12730////,b07a06ca-6818-4868-ac3f-5a1d503aaa3a,pay_ledger,93140
3402,Herstelde Leeuw,Zeeland,,NL-HaNA/1.04.02/12731////,795ec9cf-d4d4-4839-aca7-b40ba8d8fc73,pay_ledger,93163
3403,Oosterstein,Zeeland,,NL-HaNA/1.04.02/12732////,76559d80-3902-43be-b916-cb10280a5b14,pay_ledger,93166
3404,Raadhuis van Middelburg,Zeeland,,NL-HaNA/1.04.02/12733////,287d1eb2-a663-4cf5-b3e0-74219f8a53a9,pay_ledger,93164
3405,Schonewal,Zeeland,,NL-HaNA/1.04.02/12734////,92ca8eb2-eb42-4275-a728-178fc2490000,pay_ledger,93167
3406,Rijssel,Zeeland,,NL-HaNA/1.04.02/12735////,9e438694-7de3-4036-a03a-9e28bd9a94dc,pay_ledger,93179
3407,Westhoven,Zeeland,,NL-HaNA/1.04.02/12736////,f170794a-9501-4ac7-9905-5aea0db79001,pay_ledger,93180
3408,Donau,Zeeland,,NL-HaNA/1.04.02/12737////,a8b24a0e-8bc0-4462-8688-7e13ffb88d98,pay_ledger,93178
